Steam App ID
440
730
578080
304930
550
218620
4000
230410
240
444090
72850
105600
620
8930
271590
49520
301520
252950
400
236390
252490
346110
220
291550
219640
304050
238960
1250
113200
224260
630
291480
377160
107410
255710
222880
227300
113400
221380
333930
381210
386360
204360
242760
203160
292030
431960
206420
10180
99900
208090
550650
273110
22380
55230
42910
200710
24240
413150
273350
231430
500
20920
8870
33930
241930
104900
300
489830
363970
211820
209870
48700
244850
251570
91310
8190
316010
8980
265930
319630
232090
253710
380
555570
346900
42700
200210
205100
289070
238460
391540
35450
295110
10500
239140
588430
214950
374320
211420
420
48000
379720
203770
477160
311210
13140
202970
206210
265630
40800
63380
102700
264710
24200
233450
207610
282070
238320
203140
35720
250900
207140
224540
236110
259080
57300
65980
466240
210770
219150
107100
17500
213670
15620
391220
65300
65800
200260
299360
209080
255520
248570
262410
70000
225540
355840
50130
239030
216250
286160
407530
431240
35140
268500
262060
34030
261640
113020
360170
242920
113420
91600
364360
335240
355180
41070
286690
674940
246620
57690
4920
236850
281990
212070
214420
223470
242720
207230
233720
305620
274190
274940
436520
1840
209000
235540
248820
206500
203290
201810
238090
108710
563560
234140
287700
204100
268910
200170
386180
245620
427520
22350
239820
9880
285900
417860
435150
50620
493340
233130
3590
320300
245170
238430
242050
35700
393380
110800
12900
214560
8850
208140
236870
326460
208580
289130
34270
250400
269210
373420
44350
287390
310380
244930
241600
219990
601510
397900
307780
335300
282440
202170
209160
582660
444640
208650
275850
263280
266840
238010
394360
325610
237930
41300
322170
221040
239160
45760
427730
298630
218680
317360
409710
22600
20570
242700
224760
291650
236430
552500
225260
212480
48720
10680
433340
270550
230230
3830
391720
657200
237110
312530
55100
524220
337000
424280
313120
242860
611500
67370
311690
440900
236370
39140
403640
209650
299740
247080
646570
368230
427270
233250
42120
102600
236450
55150
331470
21100
204880
34870
206440
241540
249050
17570
310560
98200
225080
261030
447820
40100
221640
475150
274170
215080
582160
41000
286570
323580
244450
552990
26800
250320
20500
21690
258970
367520
261570
249130
220440
22000
302510
234630
700330
394510
367500
349040
102500
383870
239070
594570
624090
323850
418460
31280
356190
240720
213850
236090
296470
301640
250420
34830
513650
307690
257510
313160
374040
239350
13210
222730
476600
311340
57900
339280
382490
39800
365450
263500
292730
434650
578310
287450
238370
376570
339800
360430
1200
334230
437220
322500
434570
209670
233840
341800
588650
232890
379430
385770
244210
323470
518790
648800
582500
367450
284160
447020
211400
18820
94400
466560
342200
55110
332070
666220
536930
346330
386940
91700
294860
387290
226840
70300
207170
644930
96100
107200
332310
72200
392110
237990
228280
214340
265300
304650
268050
215470
268850
244160
215530
622650
213650
312660
428690
261180
40390
1520
63200
402570
292120
254700
480490
7520
206190
246900
235460
22490
245470
293260
92800
285190
323190
350280
264200
234670
234710
346120
304430
265590
418370
390670
439190
287290
489520
250180
71340
63710
305050
17710
39160
22230
351940
438740
45740
240760
214870
365300
266510
58610
264140
253030
298260
225600
40700
208200
249990
299460
49600
247000
223100
350080
448510
330840
218640
462780
362890
232050
257850
723780
268870
330830
297000
220260
200900
274920
375950
228300
293540
236150
262280
250760
255220
288470
214510
220780
39150
224480
327890
368360
333600
384190
227100
324810
386070
359870
334210
91200
290340
385800
569480
362960
318600
388410
18500
238260
265210
239200
98800
433350
239660
35130
612880
248610
287980
261110
420290
389730
394310
291410
232430
214770
577800
571740
301910
459820
454650
513780
290080
205950
495910
300550
286100
228400
263980
202750
316790
223850
233290
248390
496300
581620
222480
375230
385760
271240
263060
282800
564710
589870
474750
210970
242680
394230
645630
282140
285920
637650
641990
302590
70600
610080
242640
247910
231160
410900
2820
648350
436150
34900
226860
370240
99910
270150
554620
351030
644560
49540
222940
446150
345180
234390
361280
97330
253430
225420
490220
28000
233980
95400
338180
678950
204060
553640
302670
485610
278360
347560
416130
233470
382850
230050
460790
414340
274900
795100
257350
232790
516750
289950
213610
205230
304240
400250
29180
94200
652980
487220
17580
351970
64000
595340
418240
282900
45000
96800
414530
329430
353130
263760
359050
283640
285160
307880
270450
297020
308040
214360
243970
319910
315430
449680
414700
409160
418340
515220
247020
311730
480430
257750
402840
258520
234080
290300
26500
49470
443810
469820
313340
378370
274560
40400
512900
295790
108700
251990
237870
397950
372800
356570
252410
414290
290790
272510
208500
230190
562590
403190
333420
368730
205910
233740
227180
522570
339600
218060
326410
201570
266430
252330
306020
277430
398710
38700
613100
591740
297130
314020
451880
570940
219830
485510
376870
547680
219340
331600
352400
2870
249230
377310
231740
115100
92100
93200
463210
97000
305260
446800
678800
251170
547960
267530
223220
383150
98400
405640
377840
276810
319830
244590
352460
207690
323320
415200
313690
318430
331790
288160
312280
461560
467370
218510
321400
531640
667890
235800
338170
18700
589390
423710
227480
363680
204240
291010
22200
488790
426000
434170
329110
675010
391040
420110
340650
287920
55040
471710
266210
397340
233150
314000
437920
6120
383330
385070
486820
454890
393530
214830
61700
255070
463220
55140
218820
331670
654880
357900
203750
249650
368370
662320
255420
211160
286000
412170
40960
246420
397460
329050
564310
266010
335670
99300
357770
314450
291860
529180
78000
108200
449540
236690
448640
235210
71250
447530
396750
417910
637090
668630
495890
32460
280160
360740
457820
215510
327030
502140
383980
527230
271570
528510
429660
395520
467010
310080
434730
462200
391660
25700
388880
204630
424840
524340
403570
226720
582280
218740
225160
536220
533820
535230
407840
208520
227860
338530
540900
217140
384300
498240
567250
208730
221810
421020
498320
434460
346940
298520
563120
557680
526740
63700
467960
356310
243950
619400
388210
378860
341500
491260
457710
402560
45770
433950
329380
574640
445980
519190
251730
493650
643270
327680
391260
232770
515470
314970
314410
772540
540020
341310
260430
593600
237630
254440
20820
272470
411300
407230
251150
216890
449530
231330
115800
284950
252850
220740
666140
509110
629280
40980
619080
38720
115110
384180
250460
627690
428550
214790
423580
513450
95300
438640
292140
555220
301750
545700
491650
246580
454930
298050
438490
538590
515690
245280
308420
214190
224900
342480
293780
200940
295550
341940
275100
448660
311860
63000
250260
415960
558610
385270
73010
232450
298900
370360
409510
413410
261760
581470
449220
322190
432470
526460
345350
458600
245370
359310
512250
296870
304730
275490
215870
394690
312610
220820
368070
473690
491950
253650
344850
601430
606330
241240
27920
274290
566220
250340
354240
415880
249870
496500
558620
243800
219700
712100
434210
252110
99700
375010
576130
214550
448470
453850
473710
485220
372360
410110
422250
581670
591560
572410
575860
602520
298160
348020
497350
227400
219910
639790
565340
415860
423230
503560
496680
526160
238240
251130
243120
481510
301970
264240
399790
487180
381990
200010
211260
238910
581640
300380
38600
251470
98300
405310
369990
107800
414070
375820
111800
306660
645260
529840
438680
611790
491130
269770
238280
527770
436180
378100
322920
274310
461910
272270
438020
221540
464060
289090
406150
582550
111900
329000
314660
448070
278460
560130
396160
585550
247240
307670
648430
448280
205610
360380
560260
533620
244050
410320
35480
244730
542340
327640
493730
375910
390970
22610
344040
339340
586090
425580
465520
429470
225280
527760
445220
429570
518100
380360
608800
459220
496460
397500
460870
282210
596170
604570
393080
558810
539450
264380
250620
463150
468250
227220
705120
292910
381120
230700
591960
237890
244870
351290
233700
286040
321360
72000
448630
681660
503300
343710
446020
232750
476480
464960
575840
468700
431560
492130
420790
204530
434010
203830
205650
415660
486310
253230
586380
285010
514660
562430
35460
243200
252630
237850
92000
362680
15540
345220
207080
400170
732430
734750
501300
626690
247950
321150
266130
215670
224460
498660
280220
3540
258180
275670
298600
588420
366760
282560
384490
1530
287120
537800
218410
468560
42170
533300
485390
256190
418650
275390
461880
413420
211580
480650
312150
388120
360640
42500
341000
356130
378720
259680
