id
578080
550
218620
4000
240
72850
105600
620
8930
49520
400
252490
346110
220
219640
1250
113200
377160
107410
255710
222880
227300
221380
381210
204360
242760
203160
292030
431960
206420
10180
22380
55230
42910
200710
24240
413150
231430
500
20920
8870
33930
241930
104900
300
489830
211820
48700
244850
251570
8190
8980
265930
232090
380
42700
205100
289070
238460
391540
35450
10500
239140
214950
374320
420
48000
379720
477160
311210
202970
40800
264710
233450
207610
282070
238320
203140
35720
250900
207140
57300
65980
210770
219150
107100
213670
15620
391220
65300
65800
200260
209080
70000
225540
239030
286160
431240
35140
268500
262060
34030
261640
113020
360170
242920
91600
364360
41070
286690
674940
246620
57690
4920
236850
281990
223470
233720
305620
274190
274940
209000
235540
248820
201810
238090
108710
234140
287700
204100
268910
200170
245620
427520
239820
285900
435150
493340
233130
3590
320300
245170
238430
242050
35700
393380
110800
12900
208140
326460
208580
289130
250400
269210
373420
287390
244930
241600
219990
307780
335300
282440
209160
582660
208650
275850
266840
238010
394360
325610
237930
322170
221040
239160
45760
427730
298630
218680
409710
22600
20570
242700
224760
291650
236430
552500
225260
212480
48720
10680
433340
3830
391720
657200
312530
55100
524220
337000
313120
242860
67370
311690
440900
236370
39140
403640
209650
299740
247080
646570
42120
102600
236450
55150
21100
204880
34870
206440
249050
310560
98200
225080
261030
447820
40100
221640
475150
274170
582160
41000
286570
323580
244450
26800
250320
21690
258970
367520
249130
220440
22000
302510
234630
394510
367500
349040
383870
239070
594570
323850
418460
356190
240720
236090
296470
301640
34830
307690
257510
313160
374040
239350
13210
222730
476600
311340
57900
39800
365450
292730
434650
287450
238370
339800
360430
1200
334230
322500
434570
209670
233840
341800
588650
232890
379430
244210
323470
518790
648800
367450
284160
447020
211400
94400
466560
55110
386940
91700
294860
387290
226840
70300
207170
644930
96100
107200
332310
392110
237990
228280
214340
265300
304650
268050
215470
244160
215530
622650
312660
428690
261180
40390
1520
63200
292120
254700
480490
7520
206190
246900
235460
245470
92800
285190
323190
264200
234670
304430
265590
418370
439190
287290
250180
71340
63710
305050
17710
39160
22230
438740
45740
240760
214870
266510
58610
264140
253030
40700
208200
249990
49600
247000
223100
350080
448510
218640
462780
362890
232050
257850
268870
297000
220260
200900
274920
228300
236150
262280
250760
288470
214510
220780
39150
224480
327890
368360
333600
384190
227100
386070
359870
91200
290340
385800
569480
362960
318600
388410
18500
265210
239200
98800
35130
612880
248610
287980
261110
420290
389730
394310
232430
214770
577800
571740
301910
454650
290080
205950
300550
263980
202750
316790
223850
233290
248390
496300
222480
385760
271240
263060
282800
474750
210970
242680
645630
282140
285920
637650
641990
70600
242640
247910
231160
410900
2820
648350
34900
226860
270150
554620
644560
49540
222940
345180
234390
361280
253430
225420
28000
233980
95400
678950
204060
553640
302670
485610
278360
347560
233470
230050
460790
414340
274900
257350
232790
516750
289950
213610
304240
94200
351970
64000
418240
282900
329430
263760
359050
283640
285160
307880
270450
214360
243970
319910
315430
449680
414700
418340
515220
247020
257750
258520
234080
290300
443810
469820
313340
274560
40400
512900
295790
251990
397950
356570
252410
290790
272510
208500
230190
403190
333420
368730
205910
233740
218060
326410
252330
306020
277430
398710
38700
613100
297130
314020
570940
485510
331600
352400
2870
249230
231740
115100
92100
93200
463210
97000
446800
251170
267530
223220
383150
98400
405640
377840
276810
207690
323320
415200
313690
318430
288160
235800
338170
363680
204240
291010
22200
488790
426000
434170
675010
391040
420110
55040
266210
397340
233150
437920
6120
214830
61700
255070
55140
218820
331670
654880
203750
249650
368370
211160
286000
40960
246420
397460
329050
564310
266010
335670
99300
314450
291860
529180
78000
108200
449540
236690
235210
71250
447530
396750
637090
668630
495890
32460
280160
360740
215510
327030
383980
527230
429660
310080
434730
388880
204630
424840
226720
225160
536220
535230
407840
208520
227860
217140
384300
498240
208730
221810
421020
434460
346940
298520
526740
63700
467960
243950
388210
378860
341500
45770
433950
445980
519190
251730
391260
314410
772540
341310
593600
237630
254440
20820
272470
411300
407230
251150
216890
231330
115800
220740
666140
40980
38720
115110
250460
428550
214790
423580
95300
438640
292140
555220
246580
298050
438490
245280
308420
293780
200940
341940
275100
250260
73010
370360
413410
261760
322190
345350
359310
512250
296870
304730
394690
312610
220820
368070
473690
491950
253650
344850
601430
241240
274290
250340
354240
415880
249870
243800
712100
252110
372360
410110
572410
602520
219910
639790
423230
503560
526160
238240
251130
243120
481510
301970
264240
399790
200010
211260
300380
38600
251470
98300
405310
369990
107800
375820
306660
611790
269770
238280
274310
272270
221540
464060
289090
406150
582550
314660
560130
396160
585550
247240
307670
448280
205610
360380
410320
35480
244730
375910
22610
339340
425580
225280
445220
429570
608800
459220
496460
282210
393080
250620
463150
705120
292910
381120
230700
237890
244870
351290
233700
286040
321360
503300
343710
446020
232750
204530
203830
205650
486310
253230
35460
243200
252630
237850
92000
362680
207080
400170
732430
501300
626690
247950
266130
215670
224460
280220
3540
258180
275670
298600
282560
384490
537800
218410
42170
533300
256190
418650
275390
413420
480650
360640
341000
378720
259680
388750
420530
395170
635730
214970
321960
317820
351490
332200
340050
281920
208750
296970
274520
462770
239250
320040
248310
424370
233610
405900
360940
243930
229480
241410
329490
214730
584400
367580
342180
241910
226580
227780
398850
614570
296300
421040
315460
340170
507490
252030
318020
265890
217690
295690
203350
24420
342580
289690
427290
597220
347430
353640
246110
268540
378540
575550
300570
559650
207930
412830
239120
617830
41900
269790
361300
307230
360830
366250
15560
45300
270210
684410
267490
321800
363600
235250
281640
263620
400910
507010
434250
15750
562220
436320
435400
262940
589590
250580
326180
324310
290770
429050
418180
487120
200910
250560
247660
207750
296490
543460
575640
71230
15520
329130
201420
550010
274270
254200
451020
320240
215690
435530
45100
202530
212010
243450
350640
460810
355790
249330
241260
502520
434420
299720
517710
223810
313630
344910
259530
313020
365360
568570
352520
312840
111600
255320
237740
347830
242820
343780
345820
320140
249590
376300
527430
312750
43000
363440
202310
740200
311290
611660
227580
331440
248650
530890
351710
233190
251870
425220
63940
80310
237430
461640
366090
235380
401190
322910
428900
753420
306760
339400
259550
253750
216910
493900
499520
227080
606800
420740
323060
284460
224820
357190
461950
201510
249630
265750
456670
340070
277890
371200
610180
589360
358130
520440
303800
282760
258050
394970
227600
275200
339200
427250
421050
363930
380020
265610
226620
442070
343100
395200
627270
91100
239430
411830
394870
296770
449800
326480
241720
296910
523780
427100
230270
239800
2450
327090
357780
383180
373930
234900
333980
294810
269670
253110
297120
567290
330580
584980
607890
421120
385710
419480
673950
264730
393430
322110
458710
504210
257170
326190
246760
391730
239840
301860
209370
513510
360650
595520
399670
405710
357070
466300
222440
115120
42990
387340
15740
105000
496890
286260
407330
322770
386620
289930
233230
92300
677120
484950
314710
623940
62100
383230
598330
268400
313010
743450
532110
318100
582270
382900
615610
351910
220460
422970
327070
304410
275530
281610
373770
327860
310060
473770
252470
310510
314830
663390
338390
263740
214590
606150
388060
509220
283680
611670
264300
586140
268650
503350
203210
569860
244430
485380
366320
287260
348550
271900
440650
269490
371970
538100
310470
230070
250700
222420
259740
356400
284850
503940
360150
274500
399820
328760
353550
235360
508190
310790
466500
273500
524580
504230
635260
552590
289520
544330
381780
371420
223510
301190
396790
270130
255300
499440
361990
404680
558990
369580
261530
452060
580200
278890
233550
400180
314520
351920
296830
11280
212030
515040
23530
45400
244030
318230
677160
394760
296710
441790
404540
416210
506500
205990
255280
591420
453090
359390
502800
521890
330820
227200
312780
10220
553790
250520
597170
469610
282400
227000
674750
203650
253330
304530
246840
530070
301200
302610
445190
284770
411370
557600
216110
300060
257050
302710
632350
455400
385240
296070
250050
454060
464340
675260
299480
319050
225360
390340
470260
511680
80330
282530
346560
252450
567280
404590
411560
269650
340730
285440
274230
583760
230840
816090
327510
633460
500260
229580
208400
251630
280520
343860
405820
437570
3620
460120
365960
288060
486780
242840
262390
440630
340490
337150
311870
577940
252010
250110
455980
269050
320340
339230
567640
253840
355800
593280
570460
271820
647830
261470
540840
329440
433530
357310
505170
599460
284710
477770
382140
384630
568090
250380
284830
487430
511740
262120
441830
426790
400630
324570
543900
343440
314790
262260
358090
413710
422810
322210
280180
249680
382050
406290
645090
270630
279800
610360
333250
319480
442780
329860
330390
717640
416680
402020
374900
415420
226100
720280
230860
384360
211340
9940
703700
491530
285740
377900
312520
352550
433910
510510
284750
384110
571310
345660
284390
540610
269170
327410
323720
639780
219950
281220
583470
558420
664430
290890
326670
369070
228360
359900
353700
571260
635200
256330
266310
334420
411960
346180
457960
410850
635320
489140
604450
499660
380220
281750
314810
274350
407810
318530
386590
331870
234270
417290
310890
322520
271360
427820
209950
314070
311260
333640
11340
337340
275180
578330
350740
323380
588040
257990
371520
401680
256370
235320
248630
407560
497180
282590
471330
281940
382890
324160
253290
585690
776490
348710
342300
758190
501320
390520
438480
493200
296570
495280
588950
493840
434260
465240
591370
269730
342560
365160
283160
744190
346810
612470
33680
539720
335000
552700
302790
718670
501590
247140
71260
351990
425210
348470
222640
504050
344770
217100
262960
307050
431180
496810
305380
261700
299250
374030
402330
370910
269270
515180
269310
431600
339350
366910
562360
564230
461620
538680
463270
357300
551110
254460
380150
546050
432100
384740
266490
260160
303790
240600
356050
226560
359230
720250
613730
566160
544550
392580
446790
285800
401710
355980
535520
527270
403120
631510
599750
292500
544610
452510
838310
559210
551730
595140
263200
340000
588690
22310
344740
403970
320820
449960
418950
502280
294140
397270
555880
817510
466860
324260
520720
620590
440730
609150
386480
434050
535480
598700
358750
415480
262000
248330
484900
377860
405830
223330
407300
429620
339580
414740
457210
307580
553210
451760
485980
487720
346730
587430
489360
355130
388800
367570
495140
355050
696170
375530
636150
502820
409100
253150
496620
619780
609320
733990
501080
574050
364930
314980
598960
301650
442500
255390
525480
663380
311240
530390
375480
349220
363130
368650
396480
477870
621830
251290
365810
319250
422900
570780
388080
588970
430210
312540
248970
541300
420930
483980
322680
543140
272600
576770
351100
511470
504130
658560
695920
637670
361550
451840
395570
658980
617160
378660
746930
543260
646200
417880
339190
314150
650000
741260
637100
370020
671440
406970
416600
577230
553260
534370
589780
293220
252550
512790
467930
262550
555950
665090
317510
523000
570770
333300
381020
587450
327670
628890
488280
418040
394450
432010
408410
415590
326340
321270
684580
612070
611980
485890
552450
457730
502770
265810
248800
702890
299680
316720
393980
427030
503580
305940
619880
340520
440880
502940
288140
393520
324510
612930
656200
550080
383270
342310
541570
555150
410890
495050
257690
223410
494230
407310
628770
313780
416770
433100
543870
506730
711660
240440
505640
455120
552440
242130
262790
467660
431260
288120
282050
270270
353090
550840
402130
680360
457760
578850
474210
525510
476240
319140
636450
458730
431650
571530
389510
562410
299950
453340
523210
448370
373390
251270
610960
318130
564050
723090
293520
326150
477740
480640
607880
447290
346470
691690
524850
388320
389170
587000
603260
311010
671800
732370
409660
617480
376520
633060
318970
604490
580170
633360
482300
402530
527280
316930
524640
547410
687920
491040
335620
464450
396650
609490
580040
429780
799070
514310
465780
644390
482450
758370
331480
579020
254480
545690
236930
508980
559610
452570
666570
791330
529660
509250
370280
446390
402040
735280
439340
613830
586200
604240
597150
718650
471010
420060
353330
525360
740260
464880
347670
642090
551770
498330
685340
527290
467520
552920
687260
573120
365020
748490
268990
320430
676820
722230
466740
681280
368430
408280
617700
809140
405010
658570
483420
284050
614910
251110
634160
810670
825630
619290
331690
562500
621220
270110
513230
590690
429720
547360
580720
681390
477730
587420
712730
836480
305960
412450
508900
632000
664180
436670
538070
327560
414870
523650
686200
483770
366870
673000
814540
448850
466130
468920
464360
667600
522470
531510
585900
568320
600370
448320
487000
629690
591630
588190
577690
450860
457680
774811
495990
577670
364390
638850
668210
643880
552620
722730
532190
486690
325120
644290
402880
405290
626610
844930
505630
618720
706020
460430
465200
741670
481110
312980
585840
528610
571880
603960
636100
793350
659190
503620
654900
485040
368390
587260
574310
450540
301840
285380
435300
466110
674520
623080
469790
646500
408520
518060
455820
406550
440420
447120
724740
680980
579180
695630
747340
691450
620190
682130
718560
632070
303310
589530
574560
546080
629220
473460
679260
359100
461840
616250
658260
588730
611160
520940
603530
733070
701930
396710
661790
822930
759940
624270
794800
598060
470310
629840
824720
743640
630060
503400
702120
542050
670160
710470
366240
389140
369440
673130
766280
846470
742250
732810
334940
312200
774351
785260
846110
773670
722180
565120
618140
760890
802890
858760
841770
330020
336140
336140
813630
541200
820730
406350
800270
852110
762650
737800
718590
312670
728880
535930
509580
760060
412020
437630
574090
726590
859340
559100
712190
670350
492720
764790
530320
702670
485460
803600
585450
809890
758330
461870
704270
804490
250680
667720
546430
744060
440310
641320
648580
790820
591460
748300
845880
738520
834740
719750
510420
805940
880510
553310
722960
866800
698540
780350
792100
658850
534550
858810
844850
785790
882790
632470
606500
